Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	"NewRecovered	"	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Greenland	11971		21.0		2761.0		9189.0	4.0	210191.0	369.0	164926.0	2895826.0	56953.0	North America	2022-05-10
Yemen	11819		2149.0		9009.0		661.0	23.0	381.0	69.0	265253.0	8545.0	31043618.0	Asia	2022-05-10
Samoa	10926		22.0		1605.0		9299.0	4.0	54396.0	110.0	80807.0	402307.0	200859.0	Australia/Oceania	2022-05-10
Tonga	10826	61.0	11.0		9705.0	96.0	1110.0		100319.0	102.0	518262.0	4802457.0	107916.0	Australia/Oceania	2022-05-10
Saint Martin	10537		63.0		1399.0		9075.0	7.0	264165.0	1579.0	112382.0	2817439.0	39888.0	North America	2022-05-10
Sint Maarten	10123		86.0		9985.0		52.0	10.0	231230.0	1964.0	62056.0	1417483.0	43779.0	North America	2022-05-10
Caribbean Netherlands	9902		35.0		9816.0		51.0		371209.0	1312.0	30126.0	1129372.0	26675.0	North America	2022-05-10
Eritrea	9738		103.0		9631.0		4.0		2677.0	28.0	23693.0	6514.0	3637426.0	Africa	2022-05-10
Niger	9005	19.0	309.0		8568.0	5.0	128.0	1.0	349.0	12.0	252609.0	9780.0	25830245.0	Africa	2022-05-10
Guinea-Bissau	8215		171.0		8005.0		39.0	6.0	3999.0	83.0	135624.0	66022.0	2054216.0	Africa	2022-05-10
Comoros	8100		160.0		7933.0		7.0		8961.0	177.0			903939.0	Africa	2022-05-10
Vanuatu	8080	24.0	14.0		7636.0	49.0	430.0		25215.0	44.0	24976.0	77941.0	320449.0	Australia/Oceania	2022-05-10
Sierra Leone	7682		125.0						928.0	15.0	259958.0	31405.0	8277696.0	Africa	2022-05-10
Antigua and Barbuda	7663		137.0		7471.0		55.0	1.0	77067.0	1378.0	18901.0	190088.0	99433.0	North America	2022-05-10
Liberia	7434		294.0		5747.0		1393.0	2.0	1408.0	56.0	139824.0	26492.0	5278022.0	Africa	2022-05-10
Chad	7414		193.0		4874.0		2347.0		429.0	11.0	191341.0	11061.0	17299381.0	Africa	2022-05-10
St. Vincent Grenadines	6792		106.0		6641.0		45.0		60864.0	950.0	99029.0	887412.0	111593.0	North America	2022-05-10
British Virgin Islands	6467		62.0					1.0	211312.0	2026.0	103397.0	3378545.0	30604.0	North America	2022-05-10
Turks and Caicos	5995		36.0		5918.0		41.0	4.0	151053.0	907.0	497269.0	12529455.0	39688.0	North America	2022-05-10
Sao Tome and Principe	5970		73.0		5891.0		6.0		26334.0	322.0	29036.0	128079.0	226704.0	Africa	2022-05-10
Saint Kitts and Nevis	5595	4.0	43.0		5532.0	9.0	20.0		103809.0	798.0	70707.0	1311891.0	53897.0	North America	2022-05-10
Cook Islands	5336	30.0	1.0		5215.0	36.0	120.0		303285.0	57.0	17280.0	982153.0	17594.0	Australia/Oceania	2022-05-10
